93.8,11.543,12.405,13.589,14.936,16.174
93.9,11.564,12.427,13.614,14.964,16.204
94,11.585,12.45,13.639,14.992,16.235
94.1,11.606,12.473,13.664,15.02,16.265
94.2,11.627,12.495,13.69,15.047,16.295
94.3,11.648,12.518,13.715,15.075,16.326
94.4,11.669,12.541,13.74,15.103,16.356
94.5,11.69,12.564,13.765,15.131,16.387
94.6,11.711,12.587,13.79,15.159,16.417
94.7,11.732,12.609,13.816,15.187,16.448
94.8,11.753,12.632,13.841,15.215,16.479
94.9,11.774,12.655,13.866,15.244,16.51
95,11.795,12.678,13.891,15.272,16.54
95.1,11.816,12.701,13.917,15.3,16.571
95.2,11.838,12.724,13.942,15.328,16.602
95.3,11.859,12.747,13.968,15.356,16.633
95.4,11.88,12.77,13.993,15.385,16.664
95.5,11.901,12.793,14.019,15.413,16.694
95.6,11.923,12.816,14.044,15.441,16.725
95.7,11.944,12.839,14.07,15.47,16.757
95.8,11.965,12.862,14.095,15.498,16.788
95.9,11.987,12.885,14.121,15.527,16.819
96,12.008,12.908,14.147,15.555,16.85
96.1,12.029,12.932,14.172,15.584,16.882
96.2,12.051,12.955,14.198,15.613,16.913
96.3,12.072,12.978,14.224,15.641,16.944
96.4,12.094,13.002,14.25,15.67,16.976
96.5,12.115,13.025,14.276,15.699,17.007
96.6,12.137,13.048,14.302,15.728,17.039
96.7,12.159,13.072,14.328,15.757,17.071
96.8,12.18,13.095,14.354,15.786,17.102
96.9,12.202,13.119,14.38,15.815,17.134
97,12.224,13.142,14.406,15.844,17.166
97.1,12.245,13.166,14.432,15.873,17.198
97.2,12.267,13.19,14.458,15.902,17.23
97.3,12.289,13.214,14.485,15.932,17.262
97.4,12.311,13.237,14.511,15.961,17.295
97.5,12.333,13.261,14.538,15.991,17.327
97.6,12.355,13.285,14.564,16.02,17.36
97.7,12.377,13.309,14.591,16.05,17.392
97.8,12.399,13.333,14.617,16.08,17.425
97.9,12.421,13.357,14.644,16.109,17.457
